"Uniprot_Accession","Uniprot_ID","REACTOME_ID","REACTOME_description"
"Q3UZZ4","OLFM4_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q05685","FOLR2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P07356","ANXA2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q61450","LRB4B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P11247","PERM_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P05063","ALDOC_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P54116","STOM_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8R5C5","ACTY_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q61495","DSG1A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3TFD2","PCAT1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P50096","IMDH1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q63829","COMD3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BT60","CPNE3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O08807","PRDX4_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P63017","HSP7C_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q64310","SURF4_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O08739","AMPD3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9JIF7","COPB_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q61362","CH3L1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P34884","MIF_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q99JI6","RAP1B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8VEK0","CC50A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9CQ54","NDUC2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P97821","CATC_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3U435","MMP25_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9ERB0","SNP29_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P10889","CXCL2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BYP3","RHOF_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9R007","CLC5A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9D154","ILEUA_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q07113","MPRI_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9CQI6","COTL1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q91VS7","MGST1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3TBD2","HMHA1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q7TN60","TMC6_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P99024","TBB5_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BMK4","CKAP4_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P35585","AP1M1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O88685","PRS6A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9DBR3","ARMC8_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q64191","ASPG_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P13020","GELS_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q61096","PRTN3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3TDN2","FAF2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q64735","CR1L_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9DAY5","CF120_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P48999","LOX5_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P28309","DEFA2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P49945","FRIL2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"A2AN08","UBR4_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BWQ6","VP35L_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O35593","PSDE_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P50429","ARSB_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9ERI2","RB27A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8CCH2","NHLC3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q69ZA1","CDK13_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P28293","CATG_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q921E2","RAB31_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q64277","BST1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8QZY6","TSN14_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q91V92","ACLY_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P23780","BGAL_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P20491","FCERG_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8K124","PKHO2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O54734","OST48_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O35350","CAN1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P61021","RAB5B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P63158","HMGB1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P63085","MK01_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P35293","RAB18_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q05816","FABP5_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P11835","ITB2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P10126","EF1A1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BZQ2","CRLD2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P97430","SLPI_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P42932","TCPQ_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P30993","C5AR1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P12850","GROA_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P55849","DSC1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P21460","CYTC_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9WV55","VAPA_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O09047","C3AR_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P68372","TBB4B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P50580","PA2G4_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3U2S8","HVCN1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P16563","CRIS2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P06339","HA15_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P40124","CAP1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P47811","MK14_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q60648","SAP3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BG32","PSD11_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9Z0M6","AGRE5_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O55022","PGRC1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P61161","ARP2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P08101","FCGR2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9D8U6","MCEM1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q60854","SPB6_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BJZ3","LFG3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3UDW8","HGNAT_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9R062","GLYG_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P11672","NGAL_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"C0HKG5","RNT2A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3UQ44","IQGA2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3UP87","ELNE_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q01853","TERA_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O70165","FCN1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q61646","HPT_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q61878","PRG2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9Z280","PLD1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P97484","LIRB3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P41251","NRAM1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q80UY2","KCMF1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q08093","CNN2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q5G865","DFA24_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P49290","PERE_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3TXS7","PSMD1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q64016","DFA17_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BGD4","SO4C1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9EQK5","MVP_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q61462","CY24A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q6DFW5","AT11B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q62167","DDX3X_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9CYN9","RENR_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q7TMY8","HUWE1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9JKM7","RAB37_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9D8W5","PSD12_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q810U3","NFASC_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BG84","LAIR1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9Z2A7","DGAT1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q920C4","MS4A3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q67E05","BPI_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P25799","NFKB1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8VEH3","ARL8A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P17742","PPIA_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9WUU7","CATZ_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O09159","MA2B1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BWM0","PGES2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P43406","ITAV_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q61735","CD47_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3TAA7","S11IP_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9CYC5","DSN1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q7TSV4","PGM2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"E9Q557","DESP_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P60879","SNP25_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P60904","DNJC5_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P17879","HS71B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P28310","DEFA3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P12804","FGL2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q91W90","TXND5_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P48759","PTX3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P08508","FCGR3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P62700","YPEL5_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O09044","SNP23_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P58019","CD59B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P11499","HS90B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q62035","PTAFR_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9JKF1","IQGA1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q99LJ1","FUCO_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P17427","AP2A2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8R2S8","CD177_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BTJ4","ENPP4_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P50715","DFA31_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P33766","FPR1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9JKF4","CLC6A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P67871","CSK2B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P10518","HEM2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9ERL7","GMFG_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9Z2H6","CLC4D_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"B6A8R8","TARM1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P35276","RAB3D_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q91YW3","DNJC3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P10605","CATB_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q5SSE9","ABCAD_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P27005","S10A8_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P70335","ROCK1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P56389","CDD_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P05555","ITAM_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P31809","CEAM1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O88746","TOM1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q63805","A1AG3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P29351","PTN6_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P11680","PROP_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9Z2U1","PSA5_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q922K9","FRK_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q99LX5","MMTA2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q02257","PLAK_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P16546","SPTN1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q6ZQI3","MLEC_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9QUN7","TLR2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P49769","PSN1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P14234","FGR_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9JHU4","DYHC1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P63168","DYL1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8CI94","PYGB_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P28312","DEFA5_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q571E4","GALNS_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P51807","DYLT1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P70699","LYAG_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P16110","LEG3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P14685","PSMD3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9QZH3","PPIE_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9JHW2","NIT2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9CYK2","QPCT_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q61093","CY24B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P63011","RAB3A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P35456","UPAR_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P50543","S10AB_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P28798","GRN_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9QXH4","ITAX_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P62482","KCAB2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O08709","PRDX6_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P27641","XRCC5_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q61598","GDIB_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8JZQ5","AOC1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q64727","VINC_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9EPB4","ASC_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O88593","PGRP1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q6A078","CE290_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3L180","DFA26_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P06869","UROK_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9JHS3","LTOR2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9D7P9","SPB12_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q91Y57","SIG12_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q99J23","GHDC_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BJQ4","TCAM2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O88653","LTOR3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P01898","HA10_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9QUI0","RHOA_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P57746","VATD_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q80VQ0","AL3B1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q61176","ARGI1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q91W98","S15A4_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9ET22","DPP2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8K021","SCAM1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9CX00","IST1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9ET01","PYGL_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9D7J6","DNSL1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P25785","TIMP2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9JM83","CALM4_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P25119","TNR1B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3TRM8","HXK3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O70570","PIGR_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P23492","PNPH_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9QZ06","TOLIP_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P20060","HEXB_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P70195","PSB7_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8CGE8","IFI5A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3UHX2","HAP28_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P03953","CFAD_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q6YGZ1","HPSE_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9D8T2","GSDMD_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P50428","ARSA_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q01768","NDKB_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P80314","TCPB_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q3UZP4","SVIP_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8BFR4","GNS_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q08857","CD36_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O35657","NEUR1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q45VN2","DFA20_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9CY24","T179B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P08905","LYZ2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P24270","CATA_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q99KR8","FUCO2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q6ZQ38","CAND1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q05910","ADAM8_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P61226","RAP2B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P17533","DFA29_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P28867","KPCD_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P24547","IMDH2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P28662","BRI3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q504P2","CL12A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P01027","CO3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9Z1G4","VPP1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8C7E7","STBD1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P70168","IMB1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8K183","PDXK_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q08481","PECA1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O54885","TYOBP_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P06745","G6PI_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P0DOV2","IFI4_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P0DOV1","IFI5B_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9D0F9","PGM1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P31996","CD68_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8K353","CYTM1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P70704","AT8A1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q810W6","CXCR1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9WU63","HEBP2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O88844","IDHC_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q08642","PADI2_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P04104","K2C1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P29699","FETUA_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P15535","B4GT1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q8R0T6","AGRG3_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P35278","RAB5C_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"O70404","VAMP8_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9CWG1","GLIP1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q80TE7","LRRC7_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q99JI4","PSMD6_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P18242","CATD_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q9D1Q6","ERP44_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"P35279","RAB6A_MOUSE","R-MMU-6798695","Neutrophil degranulation"
"Q62465","VAT1_MOUSE","R-MMU-6798695","Neutrophil degranulation"
